0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2025-06-02|Scott|Run|129,2025-06-02,2025-06-02,Easy Run,6.45,00:06:55,129,159,0,Novablast 5,"Felt recovered from last week. Trying to feel mid foot striking and increasing cadence. Still adjusting to the shoe, small pain here and there - this is adjustment pain. Keeping easy runs easy. ",Scott,00:44:42,Run,ebvGezmxRv@N^LJHXCN@H@VPNBd@?VHd@H\HVCN@c@Si@GSIcB[u@OKGg@AECQCCBKIaB_@aAG_AKSE_@OE@GAKDq@Ie@c@c@ADFc@OG?QFo@Es@@MHGXLj@BXCdADH@VBB?NBBABFCFL^hBAPOp@@PPXPTNp@RPRDl@Ij@Uj@GLI\GD?HFN?RKJATJBF?`@BHLXHJLb@D@HRPTFj@J\LVLJVd@Tr@^v@jAxC_Cp@YPaB\MDCDL`@HDDLFDFZR^?NFPb@h@P\Pp@@L@`@A|ABF?TELDF?FGpA?n@Bh@ErA?b@Dd@?n@BVGz@MTFRCJ@FI\@PAfAFr@BFJDA\HHMT@PEPBl@ABJVFZSIGBUp@CTMTCT[h@ELWXBJDFRNCDUHMCI@_@ROPg@JIFg@GGI@IO?gAJe@Jy@XYA_@Di@VMX?XH\Fn@?t@LjAVdAHr@CJh@rDN`@LJSWGQE]?g@IWUoBOg@Ae@Oc@K}@CqA@UKaA@KJQb@KjAOb@Q^Et@A\GFHDVDAFDJ?`@?RKTSNEJ??UDCL?P]FBDL\PFH?d@J`@@RNXG~@HLFRPPh@LhA@ZCnBBVEJERUDOBc@Q]FICKBCI_@?QCI@o@Cq@GWN[Ci@CMC_@Be@PQBEGe@Dg@AGOYAGBEAGFOJG?GJ@QQIUKKQGGAMHUFGDk@ACCk@Ds@CSEu@BG_@Bo@ASDi@EiBBILCFGA]DWAk@BONGZ?dAHPFRJ\\JBHEb@_@LIJQ@aACOBgAE}@@o@AkA@WJGBK@WAQDW?m@CQBSGOCg@@[gBeEsAsD{@qBGUMs@KOIGKQAOM[EUUm@We@QOUY_@u@So@?QDGZITOx@Wn@@d@HT?,00:02:52,158,36
2025-06-03|Scott|Run|125,2025-06-03,2025-06-03,Easy Run,6.28,00:06:53,125,162,0,Novablast 3,"Tried novablast 3 again. Different pain for this one, shin pain left foot, lower ankle pain right foot - i dint like this pain. Will experiment further. Good easy run. Increase my cadence.",Scott,00:43:18,Run,g`vGgzmxRX@JD@BDD\JRB?DJHZL\Cb@HRAFFLBPJVFJ?WQaAWOKu@Gc@Io@E{@KMIgAYOAa@Sa@ASOkBEs@Q]CSIWAYIG@CHG@CCIBMGk@IeAEUFKTHtAPlAVrAHVLNF^DLDVEN?P`@rBJJJDD?j@GLMb@Qz@M`@INJZGRBRZHf@~@dAJTJf@Dh@HXDNDBh@xAnAtCNd@HP?BUBiAZo@ZeAZ_@PGJDRl@nAJd@LNZr@J\Jh@CtBB\Ar@Bp@CtABlBCb@@l@BHEbBKh@@pAAZ@hAJv@IXGjB]f@Ij@MZORCP[`@KP?FEDFX?JGLE?FKCMC@e@`@OJSHu@J[BgAXqATc@Dk@@OJODILAXLdAFlBHr@Ld@L~@@LCF?LXvAJhAN\PTUa@EOGuAYqAUcBMg@EYCk@AeAI}ABOLKAAb@ONM\Gr@Et@Il@CXGLB?BJUXIHKBMDANC?BLDN?NBD?@IRC@Cf@d@ZJJLHPF^@j@HRKd@?ZJTXTPFXBnE?JCVSFAFO@OEo@DO?OI_AHu@Im@@MDIB_@GK?MGOAM@a@H_@?_@EYBKAc@MQBQAe@OQUIuBQ}@CUIk@FECGQBQEgA@a@A{AJg@A_@Bm@A{@Ga@@YAyA@W?_AB}AC{@B}@BQAWKo@MYMQIW]c@_@w@ESOYASEBEYM]q@qAES_@y@Qw@S[Yu@GECA]eAMSCOKKY?GAQYSs@@UODa@NSBIJGAOFKFMN]Aq@FMD`@H@Eh@QLUDAPD\CR@DCFKJET@DKAa@BKRETSVKL?RGNONGNAN@XGBC,00:03:03,143,29
2025-06-04|Scott|WeightTraining|114,2025-06-04,2025-06-04,WeightTraining,0,00:00:00,114,0,0,,Buhat day. Palong palo today. Hr spiked to 150 during rdl. Total 7587kg,Scott,00:46:49,WeightTraining,,00:00:00,150,0
2025-06-05|Scott|Run|131,2025-06-05,2025-06-05,Easy Run,6.01,00:06:52,131,164,0,Boston 12,"Test boston 12 with heel pads. Leg foot is fine. Right foot, i had to relace multiple times and still feel like it’s too narrow. But overall these are narrow shoes. To be used only for easy runs to experience different striking pattern. No longer than 1 hour. Also poor sleep, busog natulog, dami nakain na indian food. 💩💩💩",Scott,00:41:21,Run,}_vGwymxRTBNHV@b@Hj@PT?TLZBNAVTRALB?@?AEIGEw@SyEs@c@EEAKKu@SIGi@GIEO?_@G[IU?YCAC@CBASI@ECAUGMBEQ?Q[GJHRDb@TBAXHb@Dh@Lb@DZHnARf@Jp@DLDnBVP?x@P~@Ab@IPIJMFw@JYF[Z{@Lo@^eADWFODQ\m@H]Xm@@[Fc@P_@D_@Pq@L_@V[DOLcAPk@hAsBd@uA?CC?FEn@eAd@aBPa@^o@Nu@T]Dc@XWBO?_@FMNO@_@DSHMROBG@IG]LY?OIQ[g@q@_@OUUS[Sg@m@s@c@YY{B_Bg@a@g@o@YYYO]_@yA}@e@g@a@QI@QJy@`AWf@Qf@C\MNPON?|BT\FZJ^Rd@Z\f@P`@JbAD`A?JER@LA`BBvACn@JvBFTC~@H~@BbCAd@EZK`@Uj@OTa@^q@h@u@b@URmApAU^[VKTm@ZMN]Tc@L}@PkBT]BeAPEMA]KSCMGAS?QcA@g@Nu@?OAYKe@ECIQOGg@Aq@N[NQDgAj@a@d@a@\WN_@Xu@nAE^Q^GZWxB@VFP@z@F|@LTVR|@RrA`@p@HVNRDR?NCRB|@T`AN`@JXBbAXd@H~AR`ADp@Hn@BjAHj@?PASB[?gAQsBMaBUe@CkCg@wCc@y@W?DF@BDD?@DGh@EFTBDDP@DBrAZX@ZNR@RFb@DdATBF?AEF?HFTGl@?d@EbAPX`@TLDJG@@,00:03:16,146,40
2025-06-06|Scott|WeightTraining|106,2025-06-06,2025-06-06,WeightTraining,0,00:00:00,106,0,0,,"Hirap na hirap ako mg umpisa today. Fatigue fridays. Antagal din natapos. took 1hr 2 mins, 8130 kg total.",Scott,01:10:49,WeightTraining,,00:00:00,135,0
2025-06-07|Scott|Run|135,2025-06-07,2025-06-07,LSD Road,14.2,00:07:41,135,155,0,Novablast 5,Kwentuhan pace with Aiza. I think this is my ideal lsd pace. HR spiking kakakwento. Practiced meditation style of running mukang effective naman. Lower body pain after 10km.,Scott,01:49:18,Run,wvxG_mmxR_@c@e@AMFSRUp@Kn@Q`@oAd@WPCFDd@MJQZBZPGCAE@IJ@d@Kt@ZDTSQ\Mr@y@~@ANF\?ZMh@}B~BqBz@u@Vw@NaBj@iAJm@X[VKVSD{@Gq@J]AwAo@]B{AAi@Qg@YuEAu@GGHFZZDMBCHF|AQ`@LUAs@Em@JGCfA@^CJMNK?e@Po@B]NALLt@KPFr@CLLdAXjACf@Vl@RvBE^Lj@RtBbAbFhA~Cd@x@r@xB^r@hAtAnBpBHBFKCI[][Qm@i@G]iAwA]o@Kc@SUSg@YiAUe@[gAi@qA[oAU{AKYGqAMw@Ag@I[U[?eAW_AMIq@?i@MO]y@mAa@a@[{@OKk@PuEpCo@VoBiBwCeD\XtE~EZVJCjEkCl@g@@a@K_@}@uAs@eBY[[mA}AaC{@mBs@oAOo@J[JMRK`@DRP\dAZzA`@f@Vj@`@`BXTb@L|@`@PTv@rArB~ATZAPo@ZmBVNZF^n@pAxAzBvAXX^Lj@P|Bh@~Ez@rDXl@bB`Fz@bBd@t@fCnCLJLABMGMy@u@c@YO]g@k@eBsC]}@cBiFa@cBu@cHU_@IuAU}@SMk@Bk@SwAsBYaAOOYIe@LiF|C[FmGoGrGtGNE|CiBrA_ABg@Ia@c@w@SSq@_BuBqDcB}DgAmB?QT]f@MTFNLRb@L`@VzAt@jAl@rBRRx@Lb@Rb@j@^t@rAfAb@T\b@BJELm@^aBTJp@dClEb@Pv@FNPRh@@n@P`Cf@tDZjBj@nBjB`Fr@zAxAtBlAjA^d@HBHMAKy@g@s@s@mAuBSe@QWOe@_@OiAiCq@{Ba@aBq@{ES}DSy@USaAK[OaBaCk@eBe@]c@i@kCgFg@mAk@_A{@yB}@aBIg@@a@PKd@A^\Z|@V`Bx@lAHh@P\Pn@XPrA^^^p@hA~@n@dA~@BTi@^oAd@SCKII??D`@jAxBpDj@Vt@CNK[}BMwA?OFC@OEs@b@Oh@C`@ULBTx@Zb@tBrA^HrAl@fDl@PCdANz@PjD`@PENW`@iC\}@lAeALWPOx@a@PADIl@W`Be@rAq@|@gAJW\[Vs@NM|D~@H?RMLBb@R@F|ClA,00:03:51,167,53
2025-06-08|Scott|Yoga|69,2025-06-08,2025-06-08,Yoga,,,69,,1,,Yoga sunday with chona. Mukang recovered naman. Walang ganap ng saturday so nakatulog ng hapon.,Scott,00:47:47,Yoga,,,126,0
2025-06-09|Scott|Run|130,2025-06-09,2025-06-09,Easy Run,6.53,00:06:50,130,165,0,Boston 12,Testing insole boston 12. Iba yung sumasakit sa paa dito. Pero okay na to. Atleast once a week for easy run. Cannot use for lsd and speedwork.,Scott,00:44:40,Run,eavG}ymxROO}@OYISD?CGEKAYMI?c@M[CYMM?KGEa@MMSAGCI?JDZFf@Tn@R^Fb@L~@@l@JN?dDb@`AD`AHZFNAp@?LCVQDk@Ng@D_@F]Xc@Pm@b@s@B_@Rq@FABEPm@BWTa@@]Ta@H_@@SJe@p@uALyALc@JSVYP]~@qCt@aAb@{An@sALq@RYFg@LODI@m@TYBq@PSTOBIKc@BIHG@MSe@S]i@Y[c@[YOGe@i@i@[SU{@m@UUa@Wc@_@oAqAc@[UWQMe@Se@[k@u@YGOIWJs@~@[h@Up@DPLHTDzANh@J`A`@PL\\Zl@R~@BtAPLj@@HCfAqAr@e@RU?I][{@m@m@g@w@}@g@a@_@c@MKa@Ou@g@Y_@e@QMDSLm@x@e@`AER@NBDVHtAPlAZn@\VRNNXd@Vz@Br@Al@DFLFT?d@CPQj@{@TQd@YLO@G[]{AkA_@]e@m@m@e@[]i@YWSUO_@a@[MIGM@WN}@rAYp@AH@LPLbDl@XLj@XTTZd@X`ABV@j@Ab@GZBhADLA^@RCXBp@A~@DR?RDx@EbABhAHf@Bn@C`AE^_@pAOVo@n@sBvA}@~@QZWZOLEFAHUHo@h@_@P]?gBZKEAKEEiAN_AFSKM[_@EB_@Gi@?QFiB?OEQEKIGEKQKs@Fy@ZSLQHs@Ta@b@MR]Vq@ZCDCPSTCLILCNGJKd@Ud@Mj@Ez@CZJt@D|@@n@BLPP^Nl@L`A^J@p@Pd@FN?FFRB?h@JANJ`Cj@XJd@DhAT^D,00:03:20,147,68
2025-06-10|Scott|WeightTraining|106,2025-06-10,2025-06-10,WeightTraining,0,00:00:00,106,0,0,,"buhat tuesday, umuulan kasi, lowerbody focused, removed back exercise, total 8005kg",Scott,01:04:14,WeightTraining,,00:00:00,151,0
2025-06-11|Scott|Run|128,2025-06-11,2025-06-11,Easy Run,6.36,00:06:45,128,164,0,Novablast 5,"trying to feel cadence (lloyd can do 170 in 7min pace) , there's hip join pain-on slow paces, during downhill the pain disappeared, could be because i was lifting heels higher during downhill? will experiment more on this.",Scott,00:42:59,Run,eavGsymxR\Gd@FR?z@X`@Df@N^?j@R^EAE@IAAMCY?[KY?OEa@G]BKAQKGM_@AOOg@@MOOEI?QKQYIUOEe@Fk@To@BKIQ@]C]IYAQMOCMGSASIkAE_@Go@?_@CQDKNCPARLjA@b@V~AJb@Tn@FvALn@Rn@NJJDJ?NIx@ITKPCZBDGXEPMBHBB^IN@RLPn@DDDJx@`ARz@@PALDPjA`DxAnDAB[ByAp@sBr@GDCJLj@\x@Lj@Xh@NPRj@Jp@@~@CNCbBBXEJEv@?z@BN@`@ErAHtBA^GL@FEh@@b@KlCBL^DBD@JEJHf@Il@OLGN@PA`@C?EHMLSb@SLQRENBRIDQVBRX\?@KHIBYCWHIFKPYHQNUC[]S?_@Ho@Xc@Hc@LkALc@NWVXrBB~@Jx@Lf@LdADJCJBVRvAAh@@NNb@VTS_@ESSyAUiAD[CGAq@EWQi@G{@A{@Ec@@a@Ia@@GFI@IHCN[RIV?f@GtA?VOZENG^CTF?D@?PG@CA?b@CXQJMJCDMBDNJNZXNPj@@NLTPJNBBZCv@@NDFPJJBd@@r@EP@p@@x@?NGNQFM@QPs@Hw@ZeA?WGa@GKOSGSBMEKLGRWCDM@Tg@Bg@FOAQDs@?u@EQ}@m@]]]@MHOBs@FkA@c@Gg@F?QGM?OH[Di@CgCBEJE@E?]B]EMDe@DELA^?b@FR?L@NJNDXZJDVIj@e@DIHc@IoAAqACUB_@AU@k@CgA@C?g@DM?MBKE]CaALKD_@Qg@a@y@uBaFuAoDOeAOc@Wc@]iA[e@MKGQQSa@u@CQUk@FUr@[TGJK^?z@QBB,00:01:43,157,37
2025-06-12|Scott|WeightTraining|106,2025-06-12,2025-06-12,WeightTraining,0,00:00:00,106,0,0,,Buhat daw sakit sa likod. Trying to do buhat tues thurs. Takbo mwf. Total 7785kg,Scott,00:56:38,WeightTraining,,00:00:00,155,0
2025-06-13|Scott|Run|134,2025-06-13,2025-06-13,Easy Run,6.78,00:06:53,134,166,0,Novablast 5,"New route good for 50min easy run. With uphill + downhill. Okay naman mejo tumataas ng 140 bpm. Baka weekly fatigue, friday eh.",Scott,00:46:42,Run,{`vGoymxRAQEIQOa@Oc@UUSIC]B]Iu@@SG_@?II?GGAC[MEKKGC?BLBXLPLr@P|@PdBLjDj@R@f@Jd@F~AJh@@TAJCN[Bc@h@wBP]DW`@oAFKLMHe@JQJq@Tm@BYZu@Ho@V_A`@k@RkAZ}@X]LURg@f@aB\q@RSXu@Nm@Ri@PULy@Zi@Bc@V[FM?SDQRYBQ?]BI`@a@?IGUBKJKDKCQ[g@g@]m@o@g@_@]g@c@Yu@q@[Q][kAu@a@]S[YWc@WQYWQ]Ok@a@k@m@c@QM@SJgAfBUp@@PHHJD^HdBRd@Lr@Xb@\V`@ZrABfAEl@FvBBhAC`@RlDCb@BLChAD\PRHN@RCj@BJFBJ?JKBKAm@BORI\BLAK?EDOfA@JDODDVHJAJHNKJ?DDONAJNJ@RDDB@DAf@u@d@iABUFMh@_AL_@Fa@BIPQ@I?_@BEJEHKFo@NU@G?YBM\a@LW?IEO@KJU?OEQKI[e@e@Wo@m@a@Yu@u@]Q_@_@e@YOS]O]WeBcBa@YMSkBkAc@g@GEOCQKK@GF{@fAc@x@I\BFFJZHnC`@`@Lb@VVRTZNZFVJj@BXC\?b@Gr@ApCDTFzADT?VBv@CNDlAAp@BXB|@Ad@IjAQh@O\[^k@f@[Nu@h@a@\y@~@KZ[VQTYJc@^QJcATcAPU?MYOHOAg@N_@?e@FOGGKEO?KEEOADU@OCKMOBk@Ji@Is@?_@CEQIGOGCO?y@Ny@`@kAXQN[d@s@t@c@NS`@CPOP[p@YdAMr@BPCZBTNX@NCTAjA?\DJ`@Px@N~@VbAP`@PZFBFPB@r@L?HFh@LT@\FR?XNlAT~@F\H,00:03:46,158,51
2025-06-14|Scott|Run|135,2025-06-14,2025-06-14,LSD Road,17.03,00:07:00,135,163,0,Novablast 5,Grabe yung downhill at uphill. HR spike towards the end- normal. Overall good lsd. Good 2hr simulation of endurance. ,Scott,01:59:27,Run,u`jGmjzxRHk@j@eAPWh@QH}@p@{@?g@^OF[ZHh@K`@y@bBZ`@_@~@`@PW\ETa@VHPQfAOHOdEWjAa@z@BxBbBNVxB`AbADAX~@V_@j@Ij@Jh@oBvBYzAm@d@Cj@yA|AQhA}@pA?|B{AtB_@|AOpDRV{@h@K^y@Xc@d@ChBWv@LpAx@fAf@IXcAjA}A`ARb@\Rb@a@d@uAfEFxAaAWdAThAh@PRv@?RVYv@Uc@QPqB^]x@i@d@It@Nz@iBSaApB?^VbA]tAZx@Dn@W~@_A`AAd@Xz@q@|@EnAy@`AQxB{@nA_@pB_AfBm@d@k@rAk@\c@n@ShAGjC]j@w@h@OzA[jBaAnAy@~BEf@`@~@Qt@RpA]nAYRW?GhAONaDhB_A\q@Dm@IiBwAaBm@mGJgCr@k@b@o@bAc@rCSRg@FsBw@_AGiBHaFt@e@Ge@QaAqAu@wBA[Wa@sAm@sAd@aBPkAt@a@n@}BtG\vBn@zA|BbBH~A[v@cB|@{@fAErAXfCIv@uCrBYr@MxBHtBd@zDP`APND~@h@xAHvAKlA]|@uE`Gi@nAg@`BMdBNnB^`AtAnBbCzEf@f@hB`D`BrAzA`@nCObBg@rBaB`@k@zB_BlFuAnAmBh@PHj@LDpScEsL`CgFt@cJpB}@b@eCnC}BvAeAV{ABmBa@mBuAcB_DkGmJe@gBGmAHeBReAz@iB|@{@^q@PGtB}CZgA@iA]mCk@KL{@mAsGGoA@yAHm@r@qAj@U`@@b@y@Li@EwBQe@FD@}@Zq@hCeCXgACo@c@mAq@Eo@o@_AiCFcB~@_DHJt@sBbAy@pAWp@?p@WlAr@lAtDfAdAbAZfF}@pBKz@H~Bv@dAm@XmBl@cAf@i@jAe@~De@`CB~Af@lBrAn@Nr@GvFwCJwAr@UReASsAXw@QyA`@uBYkBHmBXm@J_Bl@qB`AeB@cAZu@r@u@^sAn@@v@r@~@Wz@oBd@eBp@qAPgCl@_@N]BgAZ}@EmANc@hA{ABeAQ}@PkAImBp@kBjBZEOOCBOi@y@EUN]pBk@b@Ad@g@fAGj@m@_@FcBu@o@y@FwATUXwAr@kBsBsBt@q@b@aBSuAw@[h@DDw@,00:02:15,165,132
2025-06-15|Scott|Yoga|75,2025-06-15,2025-06-15,Yoga,0,00:00:00,75,0,0,,"Yoga day with chona. Mukang recovered naman kahapon, natulog kasi sa hapon. Mejo bawas yung back pain, yung kahapon is gawa siguro nung thursday buhat.",Scott,00:42:23,Yoga,,00:00:00,94,0
2025-06-15|Scott|Yoga|88,2025-06-15,2025-06-15,Yoga,,,88,,1,,"Yoga day with chona. Mukang recovered naman kahapon, natulog kasi sa hapon. Mejo bawas yung back pain, yung kahapon is gawa siguro nung thursday buhat.",Scott,00:42:23,Yoga,,,94,0
2025-06-16|Aiza|Run|138,2025-06-16,2025-06-16,Run,4.82,00:06:24,138,0,0,,,Aiza,00:30:54,Run,sunGghwxRqAf@IJBJf@LVLf@Hl@Vx@Rz@Xz@P~@\pAVhA^x@\h@JJ?@CVaCPi@Je@RcBPw@\oBFs@Ly@AKGGU?i@TkCh@eAd@sB`@y@JEIEQk@wDMgB?WHs@Ts@Te@Fi@R]\Y`@OjASZCXBND\Td@x@h@jABJADIJUPcBfAeAj@k@R}AX_@LALNt@BHJ@\EbCo@bA]pD{@ZQHKBKCE]Su@q@KUKe@Wi@G]_AmA]KSAUBc@PS@MASMaAuASSKCIB_AxAuAlCSn@ALBFDBlBZLFBDIt@^tBH~@JpBAr@CJEDm@\CD?J~@hBdBfBvFfBDHG^ITIHO@SA}Aa@s@[iEiA}Bu@_D{@iA_@@GF?h@LVAj@Y~@WhB{@fBo@TMDOAOQw@UmB,00:03:17,154,46
2025-06-16|Chona|Run|148,2025-06-16,2025-06-16,Easy Run,5,00:08:22,148,161,5,Adidas Pink,okay naman,Chona,00:41:50,Run,elvGynmxRa@HELGFc@F[LML?Nj@hB\t@Rp@Td@J^@Pn@xAdApCt@nARn@n@jAJ^Vd@Pn@Jh@FvDChABn@?~@EfADxDIjA?r@Cf@B~ABBLBf@@jDA^@PDPLJLFVBbCNhBK~AJfAAz@C\Ff@?`@C^IRSTa@PcFBUC]SKMEa@D{ACOISSWqAoAQRaBd@i@JaBP{AXk@F]JKHBGLI^Q`BSjAEpASv@UbAg@\Vb@b@XZJRHZBpAJf@N^f@HtCCTEd@B\INSFQDw@MeBCkABk@CmAPwE?_@GWKOOMKESCcFBWFIIE[@_@Cy@@y@Du@Hc@@k@AuCBm@CYBcBA_A@kDOkAeAiC_@y@GSAKBGHGpAc@h@YNEVKd@[LENAJK?EIYeA{BGU,,173,151
2025-06-16|Chona|Run|149,2025-06-16,2025-06-16,Run,5.02,00:08:22,149,0,0,,,Chona,00:41:59,Run,elvGynmxRa@HELGFc@F[LML?Nj@hB\t@Rp@Td@J^@Pn@xAdApCt@nARn@n@jAJ^Vd@Pn@Jh@FvDChABn@?~@EfADxDIjA?r@Cf@B~ABBLBf@@jDA^@PDPLJLFVBbCNhBK~AJfAAz@C\Ff@?`@C^IRSTa@PcFBUC]SKMEa@D{ACOISSWqAoAQRaBd@i@JaBP{AXk@F]JKHBGLI^Q`BSjAEpASv@UbAg@\Vb@b@XZJRHZBpAJf@N^f@HtCCTEd@B\INSFQDw@MeBCkABk@CmAPwE?_@GWKOOMKESCcFBWFIIE[@_@Cy@@y@Du@Hc@@k@AuCBm@CYBcBA_A@kDOkAeAiC_@y@GSAKBGHGpAc@h@YNEVKd@[LENAJK?EIYeA{BGU,00:04:49,173,151
2025-06-16|Fraulein|Run|140,2025-06-16,2025-06-16,Run,2.47,00:12:01,140,152,0,,,Fraulein,00:29:43,Run,srnG_qwxRB?JLA^EHKJ{Az@K@a@Nu@f@_@JYDa@Xa@Js@FAPFDB?t@KVGZQl@Q~Aq@ROx@a@p@g@JKPe@R}A?SEy@IUG?MDHh@@j@DL?JOd@AXIVOTGFo@Xe@`@e@Ns@`@o@RiA`@YDg@B?XFDx@Q`AYdBu@VGj@Ux@m@h@m@N_@Lq@Fm@A_@Ea@I]EAM?CLPx@?x@Sv@Yn@yAbAYDk@^qA^q@ZgANCJDNJ?v@QdAe@x@W\Qj@Ql@]~@s@FGRi@D_@HSFc@@OEe@Ko@CCK?GFLp@Bf@?Va@xAMREBE??CNQHUEa@?CBGJEJHEXGD?C,00:07:42,147,2
2025-06-16|Scott|Run|135,2025-06-16,2025-06-16,Easy Run,7.02,00:06:49,135,167,0,Boston 12,Iba tlaga yung tinatamaan ng muscle sa boston 12. Totally diff experience.Okay na nasasanay nako. Also new 50min route.,Scott,00:47:51,Run,_`vGwqmxRYa@CMA[GQ@OGU@IHI@I?w@EUOWOGs@Qm@k@o@I[B]?UGc@QKKAEMCE@DOAEUCJAFBj@Hv@RP@h@LnALd@P|@Ld@LDA^Dj@LZ?NDj@Dd@@h@Hd@Ed@QLU@QDI@MH[N[@ON[BOHW@k@DOVu@FEDWFKd@o@Fe@Ng@F_@H]JQD[h@_B^_@P}@?WFW\c@N]T_@r@aCR_@\c@@MHUNKHg@^e@@WJE@EAGP_ANIDGFi@RK@CBY?]TYBw@DKVS@IES?GVi@CIi@y@o@c@SUi@a@a@e@e@_@c@e@i@[_@]c@Uk@c@YUc@i@k@]w@s@WMc@[WUW[g@UG@[Vc@h@_@l@Sj@?JBFLLVJ~ATx@NRF`@Tb@b@LRN\H`@HP?rAEX?`@Bx@@pAFzADNAr@Jz@@jBAr@BFPPJR@VEd@BPTDHGDSC_AFCJ@FFDJCbAC@R?TCRLXMBDAFSVBDTDBPDFD@BCr@mAFUTe@BQZm@NOJUNaATWBc@DGLEBGDq@R[@m@BKFGRMDQEa@HS?MCMc@u@m@_@e@m@SKm@o@g@]c@a@i@]YWe@W{@s@Y]}@q@g@g@qAy@SSOSg@WO@MLo@x@c@x@M\?FDJJF`Df@^Lp@^VXP\X~@DX?h@Bh@CTE`CDz@?tALpBE`@?v@F`@HrBAr@CXEVUt@QV]`@e@Zu@`@}AlA_@`@Sf@WTKV[N_@b@i@RSB}@V[DYAGUCCs@JQ?aALG?KEIMC]EEAQK_@KaAAg@IMAMUy@QMIAe@DWHk@Re@Vm@RMJINo@h@YJGNc@^Ud@EX[z@?PGRCXEtAHl@?jBB`@IRAPDn@DPHNPHb@Ej@JrCVt@Th@Dv@RpAP`ATP@PDr@DEL?f@G^B\?XE\JPn@^R\F?ND,00:03:22,156,50
2025-06-17|Aiza|Run|142,2025-06-17,2025-06-17,Run,3.44,00:05:58,142,0,0,,,Aiza,00:20:33,Run,onnGq|wxRL_@Ra@PQRO^Mn@M|@IT?b@JZRR\\~@TXFP@JGLYPe@`@{@j@uBfAuBh@MDCDB`@n@|ETp@Zl@l@p@n@b@v@ZfBh@VLDD@DALSzAKd@ILOBeASiDiAmA]}@QeEuAyCy@@AH@jEbA`EtAvA\`@FtDlAXDD?DCHc@?KGKs@QuDgAUOiAgA[]O][kAASDMl@[FEDMCk@a@sCU{BAYHu@p@}B^s@POVQl@O|AUb@DVJBD?BCFMDi@EQ?gBV_@T]b@,00:04:07,158,23
2025-06-17|Chona|Run|157,2025-06-17,2025-06-17,Tempo Run,4.13,00:07:44,157,157,7,Adidas Pink,did 6 laps at tempo pace and hingal after 3 laps so i need to stop to catch my breath. it is an improvement from the last tempo. my goal to finish 6 laps at a consistent tempo pace. ,Chona,00:31:56,Run,w`vGebmxRjAtC@RKPIDQ@u@XqCrAOLE?EGKYYH_@Vk@TSLUZGRQjAITMNi@VgDrA}Ah@G?SGq@NSAMEIGKSMi@g@y@_@w@W[]\SGYCE_@MUuAuAWESOSGSCQBSHSTI\BZLTlBjBVLP@TALENKLSDUAQESKOgBgBWMSCY@SHKLILCT?THThBhBRPTDX?VINMHODUCYGQoBoBMIQGQASBQHQPGPAX@LLXc@`@TONOJJ\e@d@_@VOB@?FGRMPa@bAKCUUxAxATJXBVEPILQFS@SESGOoBoBOIQES?SDOHONGV?PBRFLlBlBTLVDVCRIPSFQ@UCSGMmBmBSMUES?WFONKNEXBTHTlBjBTL^DTERKP[BOAQK[eBgBOMQISC[DYPIPGZBTNVhBhBRLVBNAVIPOHSBUCSKWsBoBOGSCQ?QF,,181,59.2
2025-06-17|Chona|Run|158,2025-06-17,2025-06-17,Run,4.14,00:07:43,158,0,0,,,Chona,00:31:58,Run,w`vGebmxRjAtC@RKPIDQ@u@XqCrAOLE?EGKYYH_@Vk@TSLUZGRQjAITMNi@VgDrA}Ah@G?SGq@NSAMEIGKSMi@g@y@_@w@W[]\SGYCE_@MUuAuAWESOSGSCQBSHSTI\BZLTlBjBVLP@TALENKLSDUAQESKOgBgBWMSCY@SHKLILCT?THThBhBRPTDX?VINMHODUCYGQoBoBMIQGQASBQHQPGPAX@LLXc@`@TONOJJ\e@d@_@VOB@?FGRMPa@bAKCUUxAxATJXBVEPILQFS@SESGOoBoBOIQES?SDOHONGV?PBRFLlBlBTLVDVCRIPSFQ@UCSGMmBmBSMUES?WFONKNEXBTHTlBjBTL^DTERKP[BOAQK[eBgBOMQISC[DYPIPGZBTNVhBhBRLVBNAVIPOHSBUCSKWsBoBOGSCQ?QF,00:04:17,181,59
2025-06-17|Fraulein|Run|171,2025-06-17,2025-06-17,Run,3.43,00:08:57,171,162,0,,,Fraulein,00:30:45,Run,onnGmnwxRDR?RB\CH{@`@s@T{CnAYHSLGF@Ln@Vn@LdA^j@LrBp@j@LVNfB`@~Aj@l@LJEDMX}ABOCUeAWoBo@]Qm@g@i@s@Q][gASmAKiAKk@OqAKkA@QLs@BEp@kCVa@XS|A_@h@G\?\LNHTb@?DQJq@VOJBJn@ZVBVOFIBIAMEMGGAMSYSQ]QYCY@u@NMCQYa@e@i@_AGCUDe@p@SRWf@AH{@`Bc@dADJHDj@PdARNLHPNLr@V\TRFPNCBo@Py@LGF?h@DX@PFVRjBFFH@d@KZOnBc@d@OZEFGf@IHEl@Qh@G`@MLBFP?LCXwAhJENMRQFM?aAUi@Ue@Me@Ss@k@KEo@aA]cAQiAKeAKi@GISCKE,00:05:46,182,13
